heap,be,1024,652.144301382
heap,be,1024,653.357077033
heap,be,1024,652.725589901
heap,be,1024,652.932723066
heap,be,1024,651.906670763
heap,be,1024,654.622374684
heap,be,1024,653.957269758
heap,be,1024,655.050609147
heap,be,1024,652.868796161
heap,be,1024,654.97742602
heap,be,1024,654.896716186
heap,be,1024,654.051885968
heap,be,1024,654.891500929
heap,be,1024,654.982477909
heap,be,1024,655.074963215
heap,be,2048,659.861072829
heap,be,2048,660.000123341
heap,be,2048,659.183222164
heap,be,2048,659.346687653
heap,be,2048,659.611170086
heap,be,2048,659.69250029
heap,be,2048,660.033818908
heap,be,2048,659.93388531
heap,be,2048,659.952889543
heap,be,2048,660.03131518
heap,be,2048,660.172088717
heap,be,2048,660.147744656
heap,be,2048,660.200975909
heap,be,2048,660.186275371
heap,be,2048,660.196546153
heap,be,4096,662.400825136
heap,be,4096,662.555835276
heap,be,4096,662.467157687
heap,be,4096,662.289915811
heap,be,4096,662.443694459
heap,be,4096,662.559869705
heap,be,4096,662.394810114
heap,be,4096,662.54579437
heap,be,4096,662.547890181
heap,be,4096,662.55602913
heap,be,4096,662.358904783
heap,be,4096,662.553320807
heap,be,4096,662.530138019
heap,be,4096,662.607438085
heap,be,4096,662.268401985
heap,be,8188,590.685994224
heap,be,8188,590.634444297
heap,be,8188,590.681390867
heap,be,8188,590.68552506
heap,be,8188,590.703614094
heap,be,8188,590.681412091
heap,be,8188,590.689840277
heap,be,8188,590.701376503
heap,be,8188,590.70599246
heap,be,8188,590.688393673
heap,be,8188,590.692694409
heap,be,8188,590.695546335
heap,be,8188,590.68023585
heap,be,8188,590.672275962
heap,be,8188,590.608807835
heap,be,8192,590.581154724
heap,be,8192,590.528164081
heap,be,8192,590.595565243
heap,be,8192,590.581649163
heap,be,8192,590.587054569
heap,be,8192,590.615986279
heap,be,8192,590.611352773
heap,be,8192,590.606224858
heap,be,8192,590.600954161
heap,be,8192,590.590248973
heap,be,8192,590.583890335
heap,be,8192,590.635445341
heap,be,8192,590.615663683
heap,be,8192,590.591812703
heap,be,8192,590.538230924
heap,be,8196,583.621122633
heap,be,8196,583.603092007
heap,be,8196,581.766204897
heap,be,8196,583.738286194
heap,be,8196,583.494525463
heap,be,8196,583.226905904
heap,be,8196,583.446854731
heap,be,8196,583.497333901
heap,be,8196,582.159520847
heap,be,8196,583.279849773
heap,be,8196,583.362508166
heap,be,8196,582.231383616
heap,be,8196,582.730799471
heap,be,8196,583.359684698
heap,be,8196,583.688352665
heap,be,16384,591.210312262
heap,be,16384,591.188721067
heap,be,16384,591.239871084
heap,be,16384,591.239507537
heap,be,16384,591.241292277
heap,be,16384,591.251702264
heap,be,16384,591.247197489
heap,be,16384,591.225977757
heap,be,16384,591.234349134
heap,be,16384,591.224172416
heap,be,16384,591.209713309
heap,be,16384,591.232070584
heap,be,16384,591.211434115
heap,be,16384,591.237874937
heap,be,16384,591.194605657
heap,le,1024,643.190571673
heap,le,1024,643.039797319
heap,le,1024,643.877796453
heap,le,1024,641.377360529
heap,le,1024,639.433822008
heap,le,1024,641.814355167
heap,le,1024,642.829212773
heap,le,1024,642.929567146
heap,le,1024,643.245414317
heap,le,1024,642.874746604
heap,le,1024,642.718103026
heap,le,1024,643.803915745
heap,le,1024,640.826991231
heap,le,1024,628.328522595
heap,le,1024,641.630666498
heap,le,2048,657.867341861
heap,le,2048,657.171720666
heap,le,2048,657.621963558
heap,le,2048,657.819709388
heap,le,2048,657.867391718
heap,le,2048,657.785347831
heap,le,2048,657.796153279
heap,le,2048,657.895385042
heap,le,2048,657.776996145
heap,le,2048,657.874460459
heap,le,2048,657.851459911
heap,le,2048,657.77570575
heap,le,2048,657.78010308
heap,le,2048,657.893390584
heap,le,2048,657.830715372
heap,le,4096,662.973932272
heap,le,4096,663.020375679
heap,le,4096,662.918990099
heap,le,4096,663.029125514
heap,le,4096,662.960719779
heap,le,4096,663.039490568
heap,le,4096,662.962742266
heap,le,4096,662.991044317
heap,le,4096,663.030625107
heap,le,4096,662.993449582
heap,le,4096,663.019216554
heap,le,4096,662.915955367
heap,le,4096,663.022803665
heap,le,4096,662.99185451
heap,le,4096,663.028174556
heap,le,8188,590.683924324
heap,le,8188,590.653708566
heap,le,8188,590.531359149
heap,le,8188,590.682010825
heap,le,8188,590.674601577
heap,le,8188,590.680387767
heap,le,8188,590.668626728
heap,le,8188,590.702350629
heap,le,8188,590.676542954
heap,le,8188,590.685309469
heap,le,8188,590.685597669
heap,le,8188,590.671143321
heap,le,8188,590.678689877
heap,le,8188,590.677083593
heap,le,8188,590.686061247
heap,le,8192,590.619678847
heap,le,8192,590.531875639
heap,le,8192,590.659796649
heap,le,8192,590.698008348
heap,le,8192,590.626482537
heap,le,8192,590.596608863
heap,le,8192,590.698365647
heap,le,8192,586.956518881
heap,le,8192,588.491957477
heap,le,8192,588.733665893
heap,le,8192,588.659957012
heap,le,8192,588.837341367
heap,le,8192,588.650575048
heap,le,8192,588.567127433
heap,le,8192,588.513105537
heap,le,8196,590.749862761
heap,le,8196,590.714542462
heap,le,8196,590.728027186
heap,le,8196,590.62197745
heap,le,8196,590.750464398
heap,le,8196,590.749947593
heap,le,8196,590.700397669
heap,le,8196,590.752215737
heap,le,8196,590.742781621
heap,le,8196,590.757373822
heap,le,8196,590.716900738
heap,le,8196,590.746947239
heap,le,8196,590.759577281
heap,le,8196,590.748701907
heap,le,8196,590.738302418
heap,le,16384,591.284740684
heap,le,16384,591.252325354
heap,le,16384,591.255831795
heap,le,16384,591.22345375
heap,le,16384,591.296353812
heap,le,16384,591.279390744
heap,le,16384,591.241358276
heap,le,16384,591.26212828
heap,le,16384,591.270419014
heap,le,16384,591.233377644
heap,le,16384,591.260258953
heap,le,16384,591.269289666
heap,le,16384,591.271895172
heap,le,16384,591.28947035
heap,le,16384,591.304585088
direct,be,1024,694.799687805
direct,be,1024,695.201330216
direct,be,1024,694.75439754
direct,be,1024,694.727979915
direct,be,1024,694.816742696
direct,be,1024,694.805533336
direct,be,1024,694.730166892
direct,be,1024,694.375624105
direct,be,1024,694.606037593
direct,be,1024,694.782275378
direct,be,1024,694.743869789
direct,be,1024,694.797698122
direct,be,1024,694.736913246
direct,be,1024,694.731464258
direct,be,1024,694.808796001
direct,be,2048,701.084915109
direct,be,2048,699.729109671
direct,be,2048,699.838827006
direct,be,2048,699.819142548
direct,be,2048,699.839930372
direct,be,2048,699.729065801
direct,be,2048,699.838538627
direct,be,2048,699.811776833
direct,be,2048,699.847365641
direct,be,2048,699.575335161
direct,be,2048,699.841441236
direct,be,2048,699.835648581
direct,be,2048,699.110775836
direct,be,2048,699.8352599
direct,be,2048,699.79917085
direct,be,4096,702.127930243
direct,be,4096,702.034135483
direct,be,4096,702.306793974
direct,be,4096,702.020957264
direct,be,4096,702.146227117
direct,be,4096,702.341352101
direct,be,4096,702.116600479
direct,be,4096,702.286632691
direct,be,4096,702.157062446
direct,be,4096,702.469711316
direct,be,4096,702.242690346
direct,be,4096,702.48745435
direct,be,4096,702.435914232
direct,be,4096,702.34891323
direct,be,4096,702.319537815
direct,be,8188,702.82581049
direct,be,8188,702.988295348
direct,be,8188,702.926753596
direct,be,8188,702.89889249
direct,be,8188,702.901690681
direct,be,8188,702.807489784
direct,be,8188,702.960630285
direct,be,8188,702.929259353
direct,be,8188,702.937904668
direct,be,8188,702.887431053
direct,be,8188,702.809898226
direct,be,8188,702.930083536
direct,be,8188,702.910912689
direct,be,8188,702.989659197
direct,be,8188,702.934307305
direct,be,8192,694.127949864
direct,be,8192,693.276147805
direct,be,8192,693.338824784
direct,be,8192,693.979963655
direct,be,8192,693.752002862
direct,be,8192,692.970877292
direct,be,8192,693.312965388
direct,be,8192,693.843475773
direct,be,8192,693.726417561
direct,be,8192,698.560357413
direct,be,8192,693.189385012
direct,be,8192,693.284096393
direct,be,8192,693.839274745
direct,be,8192,694.199766795
direct,be,8192,693.830008633
direct,be,8196,698.531571197
direct,be,8196,698.305839163
